angleToTrackAxis,trackPosition,11Sensor,rxSensor,ctrSensor,sxSensor,7Sensor,xSpeed,ySpeed,class
0.005930,-0.003935,0.118492,1.000000,0.512970,0.330799,0.245489,0.506929,-0.000002,0
0.005959,-0.004160,0.138776,0.976500,0.468000,0.301735,0.223896,0.500752,0.000001,0
0.015938,-0.004504,0.177080,0.884475,0.532760,0.314713,0.224528,0.494552,0.001193,4
0.011755,-0.005179,0.180394,0.795955,0.622335,0.331702,0.227288,0.488490,0.000424,0
-0.007263,-0.005195,0.164415,0.678850,0.852950,0.372358,0.239587,0.482533,0.001317,4
-0.009451,-0.004771,0.135865,0.340785,0.754340,0.474671,0.273116,0.476576,0.001250,0
-0.006682,-0.004443,0.136264,0.314678,0.698175,0.501265,0.278771,0.470810,0.000008,4
0.007357,-0.004437,0.106243,0.189390,0.570845,0.712580,0.358902,0.464874,0.001519,0
0.008185,-0.004699,0.099937,0.176322,0.522970,0.661800,0.371763,0.459118,0.000376,0
0.008199,-0.004970,0.094814,0.167254,0.482064,0.614375,0.378719,0.453394,0.000515,0
0.008202,-0.005233,0.089842,0.158477,0.441822,0.567300,0.386853,0.447745,0.000706,0
0.008213,-0.005488,0.085033,0.149976,0.402150,0.520505,0.604625,0.442057,0.000976,0
0.008183,-0.005734,0.080425,0.141900,0.363289,0.474104,0.555845,0.436500,0.001097,0
0.008181,-0.005973,0.075929,0.133971,0.324832,0.427831,0.506930,0.430995,0.001343,0
0.008190,-0.006202,0.071597,0.126314,0.286917,0.381713,0.457833,0.425630,0.001569,0
0.008150,-0.006426,0.067422,0.119007,0.249701,0.335831,0.408571,0.420369,0.001533,0
0.008083,-0.006641,0.063434,0.112058,0.213071,0.290040,0.358924,0.415314,0.001786,0
-0.001608,-0.006729,0.072716,0.133653,0.202230,0.267946,0.331110,0.410627,0.001612,2
-0.014410,-0.006447,0.094859,0.140551,0.194171,0.251260,0.309139,0.406594,0.001635,2
-0.032577,-0.005709,0.108558,0.146375,0.192220,0.243194,0.296653,0.403299,0.000709,2
-0.038630,-0.004524,0.106494,0.137620,0.176607,0.221874,0.271185,0.400578,0.001827,2
-0.019987,-0.003599,0.099724,0.125674,0.159014,0.199209,0.244645,0.397707,0.001950,2
-0.027387,-0.003002,0.111847,0.139746,0.174635,0.215716,0.261368,0.393284,0.002320,2
-0.069650,-0.001609,0.169540,0.206647,0.248686,0.294148,0.341489,0.386252,-0.010434,0
-0.041170,-0.000009,0.151176,0.181618,0.217420,0.257717,0.301248,0.384174,0.001262,0
-0.012380,0.000771,0.131607,0.156299,0.186298,0.221405,0.260841,0.381347,0.002153,2
0.007138,0.000892,0.118146,0.139333,0.165577,0.197094,0.233505,0.377997,0.001910,2
0.026151,0.000461,0.103110,0.121039,0.143710,0.171697,0.205051,0.374262,0.002385,2
0.002211,-0.000023,0.114554,0.136432,0.163723,0.196589,0.234510,0.368199,0.000617,2
-0.073849,0.000641,0.192414,0.228617,0.268955,0.312210,0.357104,0.354784,-0.026673,0
-0.072834,0.002431,0.203710,0.238557,0.277188,0.318567,0.361567,0.351453,-0.000025,0
-0.043773,0.003980,0.182637,0.212205,0.245935,0.283187,0.323056,0.349337,0.000861,0
-0.014107,0.004758,0.161053,0.185828,0.214843,0.247876,0.284343,0.346684,0.000832,0
0.015594,0.004757,0.139088,0.159488,0.183971,0.212695,0.245465,0.343922,0.000750,1
0.044824,0.003994,0.116809,0.133193,0.153307,0.177628,0.206361,0.341582,0.000650,1
0.069533,0.002530,0.095903,0.108966,0.125341,0.145706,0.170619,0.339030,0.001563,2
0.086116,0.000606,0.077570,0.088156,0.101695,0.119000,0.140896,0.334270,0.001294,2
0.099797,-0.001668,0.059101,0.067303,0.078040,0.092205,0.110882,0.329381,0.003214,2
0.062948,-0.003672,0.055659,0.065912,0.079977,0.099309,0.125348,0.321971,0.005342,2
-0.024828,-0.004231,0.097187,0.124329,0.159333,0.201356,0.248464,0.307164,-0.007732,2
-0.054553,-0.003238,0.136748,0.171633,0.212860,0.258758,0.309062,0.299265,-0.000520,0
-0.035316,-0.002244,0.126275,0.156036,0.192247,0.233935,0.280940,0.296350,0.001330,2
-0.021062,-0.001589,0.119406,0.145817,0.178483,0.216935,0.262687,0.293375,0.001283,2
-0.009736,-0.001239,0.113355,0.137350,0.167380,0.203337,0.250188,0.290181,0.003914,2
-0.047576,-0.000569,0.153160,0.185140,0.230056,0.306830,0.465834,0.284711,0.008992,2
-0.052428,0.000737,0.169113,0.210035,0.279894,0.424222,0.889845,0.281077,0.000066,0
-0.029504,0.001599,0.153974,0.191242,0.254869,0.386350,0.810785,0.278239,0.000055,1
-0.006444,0.001976,0.138941,0.172574,0.229999,0.348678,0.731915,0.276750,0.000043,1
0.016584,0.001871,0.123965,0.153973,0.205208,0.311092,0.653000,0.275381,0.000024,1
0.037097,0.001307,0.110913,0.138402,0.185890,0.286301,0.633095,0.277377,0.001136,5
0.044462,0.000489,0.109696,0.141879,0.202970,0.361288,1.000000,0.275766,0.002085,2
0.044322,-0.000414,0.116468,0.160071,0.259006,0.691950,1.000000,0.272745,0.003550,2
0.028731,-0.001019,0.128686,0.190708,0.373626,1.000000,0.490923,0.269711,0.000006,0
0.023208,-0.001545,0.129458,0.198803,0.435276,1.000000,0.426742,0.267306,0.001147,2
0.014237,-0.001917,0.139363,0.230320,0.677945,1.000000,0.345233,0.262974,0.001095,2
0.011384,-0.002141,0.141180,0.240153,0.824260,0.884375,0.329142,0.258933,-0.000003,1
0.011386,-0.002362,0.137214,0.233398,0.800950,0.900580,0.335140,0.256204,0.000004,1
0.011407,-0.002580,0.133242,0.226592,0.776565,0.917700,0.341234,0.254342,0.000003,1
0.010316,-0.002799,0.131425,0.226179,0.833345,0.875375,0.338849,0.267266,0.000954,5
0.005263,-0.002930,0.139601,0.255863,1.000000,0.686100,0.308175,0.288351,-0.000119,1
0.004970,-0.003045,0.137994,0.253959,1.000000,0.683300,0.309121,0.311719,0.000013,1
0.005976,-0.003172,0.133279,0.241903,1.000000,0.721760,0.318421,0.335723,0.000312,1
0.006945,-0.003340,0.128017,0.229407,1.000000,0.764880,0.328847,0.360241,0.000119,1
0.005812,-0.003525,0.126729,0.230528,1.000000,0.735550,0.325874,0.384526,-0.000339,1
0.004221,-0.003685,0.126842,0.235960,1.000000,0.694080,0.319600,0.391751,0.000758,5
-0.000612,-0.003695,0.137659,0.277377,1.000000,0.576575,0.292559,0.407013,0.000031,1
-0.000295,-0.003680,0.137202,0.274833,1.000000,0.582440,0.293883,0.423798,0.000057,1
-0.000071,-0.003673,0.136805,0.272918,1.000000,0.586815,0.294904,0.440478,0.000050,1
0.000098,-0.003672,0.136410,0.271299,1.000000,0.590355,0.295778,0.457764,0.000054,1
0.000308,-0.003678,0.135787,0.269048,1.000000,0.595090,0.297007,0.475436,0.000073,1
0.000616,-0.003693,0.134731,0.265507,1.000000,0.602480,0.298982,0.492881,0.000084,1
0.001106,-0.003721,0.132977,0.259842,1.000000,0.614795,0.302270,0.510610,0.000202,1
0.001580,-0.003772,0.130818,0.253589,1.000000,0.628210,0.306028,0.522710,0.000052,1
0.001866,-0.003837,0.128812,0.248526,1.000000,0.638115,0.309095,0.530557,0.000104,1
0.001934,-0.003914,0.127061,0.244873,1.000000,0.643345,0.311199,0.533148,-0.000006,0
0.001948,-0.003991,0.125418,0.241651,1.000000,0.647270,0.313009,0.526271,0.000021,0
0.001952,-0.004066,0.123840,0.238597,1.000000,0.650835,0.314712,0.519433,0.000083,0
0.001942,-0.004139,0.122344,0.235750,0.977335,0.653965,0.316284,0.512619,0.000147,0
0.001922,-0.004208,0.120939,0.233123,0.931850,0.656645,0.317713,0.507271,0.000247,1
0.001907,-0.004274,0.119598,0.230592,0.886780,0.659310,0.319096,0.502143,0.000346,1
0.001844,-0.004335,0.118440,0.228595,0.842635,0.660545,0.320100,0.500200,0.000448,0
0.001647,-0.004389,0.117722,0.227951,0.800115,0.658025,0.320130,0.493629,0.000535,0
0.001554,-0.004433,0.116980,0.226862,0.757135,0.939615,0.320571,0.487119,0.000695,0
0.001513,-0.004471,0.116275,0.225648,0.714285,0.888680,0.321164,0.480643,0.000854,0
0.001506,-0.004503,0.115608,0.224383,0.671765,0.838245,0.321837,0.474310,0.000985,0
0.001525,-0.004532,0.114970,0.223072,0.629645,0.788345,0.322585,0.468157,0.001142,0
0.001540,-0.004556,0.114416,0.221942,0.588160,0.739160,0.323227,0.462068,0.001236,0
0.007210,-0.004620,0.102981,0.183916,0.507025,0.664690,0.362363,0.455963,0.001785,4
0.014466,-0.004992,0.086060,0.141919,0.397875,0.581330,0.710950,0.449839,0.001693,0
0.014328,-0.005441,0.078509,0.129636,0.360735,0.532845,0.655675,0.443890,0.001479,0
0.009146,-0.005841,0.077267,0.134765,0.364489,0.507030,0.625305,0.438102,0.001450,2
0.004767,-0.005997,0.079681,0.147065,0.352995,0.477769,0.591480,0.432660,0.001579,0
0.004771,-0.006109,0.077460,0.142957,0.315117,0.430521,0.536205,0.427435,0.001880,0
0.004780,-0.006219,0.075246,0.138853,0.277662,0.383322,0.481573,0.422301,0.001801,0
0.004735,-0.006329,0.073124,0.135023,0.240845,0.336297,0.427782,0.417373,0.001652,0
0.000397,-0.006403,0.077125,0.137618,0.217858,0.302759,0.388680,0.412690,0.002025,2
-0.012260,-0.006180,0.097624,0.149442,0.217217,0.293759,0.378571,0.408623,0.001762,2
-0.027256,-0.005560,0.111438,0.157777,0.218532,0.289135,0.381937,0.405219,0.003255,2
-0.056024,-0.004112,0.153233,0.204846,0.267472,0.361111,0.474485,0.401699,-0.000475,0
-0.034069,-0.002730,0.138062,0.179393,0.232147,0.313582,0.423397,0.398899,0.001388,0
-0.011919,-0.002007,0.120729,0.153502,0.197075,0.266311,0.370918,0.395356,0.001464,0
0.009956,-0.001945,0.102013,0.127508,0.162596,0.219969,0.317306,0.392540,0.002268,5
0.020669,-0.002354,0.090425,0.112470,0.145067,0.205713,0.300618,0.395268,0.002056,5
0.024116,-0.003012,0.081973,0.103303,0.140950,0.216716,0.305508,0.393049,0.002136,2
-0.005883,-0.003402,0.110526,0.168292,0.246607,0.329290,0.412444,0.386366,-0.001300,2
-0.050641,-0.002652,0.250609,0.324320,0.401218,0.478517,0.160217,0.378808,-0.009134,0
-0.045176,-0.001359,0.238361,0.301819,0.371021,0.442977,0.153072,0.376660,0.001466,0
-0.045283,-0.000048,0.221632,0.276072,0.337807,0.404253,0.168625,0.375543,0.001489,1
-0.045390,0.001264,0.203470,0.250033,0.304644,0.365453,0.430227,0.374718,0.001551,1
-0.030721,0.002435,0.184043,0.223570,0.271337,0.326351,0.386821,0.375889,0.001427,1
-0.008786,0.003034,0.163565,0.196705,0.237844,0.286853,0.342592,0.386087,0.001431,1
0.013817,0.002994,0.141656,0.168828,0.203418,0.246078,0.296483,0.392472,0.001415,0
0.034042,0.002302,0.120597,0.142776,0.171638,0.208409,0.253561,0.388216,0.002148,2
0.044284,0.001211,0.105578,0.124996,0.150716,0.184284,0.226666,0.383713,0.001803,2
0.053780,-0.000153,0.089781,0.106431,0.128937,0.159153,0.198595,0.379116,0.002555,2
0.021481,-0.001318,0.099406,0.122167,0.153301,0.194488,0.245917,0.372562,0.000144,2
-0.005361,-0.001396,0.120504,0.151283,0.192127,0.243292,0.303171,0.366458,-0.000783,0
0.015223,-0.001514,0.102104,0.126410,0.159625,0.203230,0.256985,0.364130,0.000978,1
0.034678,-0.002181,0.083390,0.102111,0.128355,0.164428,0.211545,0.362596,0.001826,5
0.037070,-0.003148,0.073443,0.090577,0.115169,0.149941,0.196573,0.360992,0.002026,2
0.034650,-0.004069,0.066098,0.082612,0.106958,0.142298,0.190527,0.357487,0.002082,2
-0.001276,-0.004595,0.082763,0.109395,0.148302,0.200771,0.264531,0.351891,0.001861,2
-0.061158,-0.003755,0.166241,0.219714,0.283272,0.353512,0.462176,0.343614,-0.006979,0
-0.043085,-0.002426,0.153622,0.198614,0.254294,0.318289,0.413686,0.341558,0.000473,1
-0.023990,-0.001555,0.138466,0.175853,0.223807,0.281275,0.362799,0.340279,0.000386,1
-0.004804,-0.001182,0.122072,0.152773,0.193387,0.244185,0.313758,0.338539,0.000328,1
0.014407,-0.001299,0.104699,0.129404,0.162988,0.206838,0.266075,0.341701,0.000285,1
0.026142,-0.001830,0.091676,0.112787,0.142063,0.181499,0.237950,0.340980,0.001090,2
0.034418,-0.002579,0.079989,0.098356,0.124343,0.160403,0.217534,0.336871,0.001059,2
0.033405,-0.003466,0.072416,0.090000,0.115459,0.153255,0.237920,0.332415,0.004613,2
-0.029438,-0.003539,0.124653,0.186637,0.590020,0.450933,0.328631,0.323482,0.002895,2
-0.046919,-0.002389,0.658575,0.517915,0.390098,0.283967,0.205392,0.317814,-0.000119,0
-0.029258,-0.001485,0.617835,0.481968,0.361587,0.264685,0.194604,0.314278,0.000010,0
-0.011612,-0.001004,0.577050,0.446236,0.333406,0.245325,0.182926,0.310773,-0.000002,0
-0.004528,-0.000866,0.536495,0.410990,0.305783,0.226089,0.170656,0.308249,-0.000001,1
-0.004523,-0.000761,0.495387,0.375566,0.278187,0.206622,0.157666,0.306470,0.000002,1
-0.004292,-0.000675,0.487129,0.368268,0.272287,0.202212,0.154476,0.310738,-0.000882,6
-0.000978,-0.000632,0.502050,0.380845,0.281802,0.208730,0.158717,0.310584,-0.000729,4
-0.000038,-0.000639,0.506530,0.384715,0.284831,0.210889,0.160187,0.306500,-0.000886,4
-0.006475,-0.000587,0.476180,0.358716,0.264689,0.196625,0.150494,0.302703,0.000005,4
-0.006340,-0.000458,0.475409,0.357618,0.263374,0.195271,0.149227,0.298915,-0.000902,4
-0.005472,-0.000345,0.478178,0.359554,0.264415,0.195596,0.149121,0.295004,-0.000991,4
0.018173,-0.000459,0.592985,0.460584,0.345222,0.254058,0.188857,0.290089,-0.006964,4
0.031872,-0.001180,0.179767,0.531360,0.407965,0.305035,0.227176,0.286143,0.000004,0
0.023960,-0.001762,0.632735,0.500490,0.383180,0.287616,0.216625,0.283333,-0.000019,1
0.015532,-0.002199,0.595250,0.467577,0.356866,0.268910,0.204710,0.281354,-0.000024,1
0.007658,-0.002437,0.559925,0.436758,0.332330,0.251286,0.193024,0.279883,-0.000033,1
-0.000119,-0.002515,0.524690,0.406226,0.308138,0.233757,0.181023,0.286918,-0.000018,1
-0.008078,-0.002417,0.488042,0.374670,0.283211,0.215505,0.168149,0.306969,0.000049,1
-0.016769,-0.002131,0.447480,0.340081,0.256071,0.195498,0.153710,0.328771,-0.000125,1
-0.025976,-0.001558,0.403006,0.302427,0.226574,0.173465,0.137357,0.342430,-0.000851,4
-0.025141,-0.000937,0.399145,0.297205,0.220719,0.167688,0.132025,0.337848,-0.000786,4
-0.024081,-0.000310,0.396022,0.292436,0.215081,0.161997,0.126721,0.333042,-0.000822,4
0.002786,-0.000010,0.513465,0.388571,0.285448,0.209035,0.157032,0.327546,0.001033,0
-0.003567,-0.000002,0.483313,0.362678,0.265459,0.195086,0.147776,0.323075,-0.001071,4
0.002144,0.000014,0.510135,0.385604,0.283039,0.207251,0.155771,0.324040,-0.001763,6
0.012950,-0.000219,0.564920,0.434580,0.322946,0.236685,0.176215,0.329606,-0.001903,6
0.027096,-0.000755,0.640215,0.504695,0.383520,0.284328,0.210939,0.330868,-0.002277,0
0.021012,-0.001363,0.614875,0.483071,0.367140,0.273899,0.205637,0.326625,-0.000154,0
0.011347,-0.001778,0.571450,0.445095,0.336980,0.252594,0.192039,0.322205,-0.000150,0
0.001777,-0.001946,0.527940,0.407348,0.307171,0.231267,0.177771,0.319300,-0.000178,1
-0.007158,-0.001888,0.486737,0.371919,0.279355,0.211150,0.163813,0.316875,-0.000184,1
-0.015503,-0.001626,0.447407,0.338366,0.253112,0.191942,0.150067,0.316665,-0.001099,6
-0.015615,-0.001264,0.442950,0.333497,0.248253,0.187474,0.146145,0.322328,-0.001170,6
-0.015262,-0.000922,0.440669,0.330448,0.244790,0.184022,0.142958,0.327655,-0.001103,6
0.022466,-0.000905,0.618230,0.484871,0.367134,0.272262,0.202978,0.325321,-0.003747,4
0.097519,-0.002477,0.064680,0.081173,0.113920,0.591185,0.464685,0.315090,0.005781,0
0.083952,-0.004532,0.050917,0.065319,0.095695,0.546605,0.430771,0.311556,0.000868,2
0.065870,-0.006203,0.040185,0.053862,0.088148,0.485373,0.382915,0.308005,0.000855,2
0.039812,-0.007485,0.033784,0.050835,0.503945,0.401577,0.318101,0.303964,0.003976,2
-0.035892,-0.007436,0.427442,0.338561,0.269255,0.217590,0.179822,0.297110,-0.000788,0
-0.045096,-0.006565,0.387099,0.304520,0.241755,0.195817,0.162559,0.293335,-0.000268,0
-0.053828,-0.005450,0.347211,0.271030,0.214668,0.174175,0.145137,0.289628,-0.000286,1
-0.061864,-0.004239,0.309623,0.239791,0.189501,0.153990,0.128745,0.287377,-0.000330,1
-0.069750,-0.002875,0.271811,0.208716,0.164563,0.133925,0.112322,0.285068,-0.000333,1
-0.071479,-0.001316,0.248111,0.187537,0.146317,0.118329,0.098885,0.288851,-0.001412,6
-0.071435,0.000238,0.227776,0.168679,0.129725,0.103951,0.086367,0.287560,-0.001083,4
-0.070591,0.001782,0.207921,0.149999,0.113279,0.089730,0.074011,0.283443,-0.001317,4
-0.069575,0.003186,0.188586,0.131936,0.097617,0.076368,0.062509,0.279693,-0.001224,4
-0.040809,0.004395,0.260111,0.170293,0.115107,0.083337,0.064385,0.274397,-0.008258,4
0.009756,0.004433,0.678195,0.360086,0.240566,0.157396,0.107471,0.269473,-0.000034,0
0.001823,0.004305,0.660295,0.324519,0.215331,0.142427,0.099478,0.263940,-0.000316,0
0.001190,0.004260,0.624315,0.325119,0.214065,0.141913,0.099379,0.258708,-0.001403,4
0.007082,0.004142,0.568305,0.375828,0.236152,0.156394,0.108300,0.264562,-0.002636,6
0.019456,0.003817,0.482308,0.570710,0.295751,0.193202,0.131686,0.267564,-0.003422,4
0.036561,0.003192,0.343516,0.477972,0.557540,0.263176,0.176211,0.262269,-0.003320,4
0.036092,0.002377,0.285767,0.434233,0.514870,0.288473,0.187949,0.257194,-0.000347,0
0.029070,0.001760,0.300440,0.416589,0.492443,0.278442,0.181456,0.254402,-0.000333,1
0.021628,0.001250,0.301614,0.397736,0.468745,0.267877,0.174556,0.251860,-0.000334,1
0.014182,0.000890,0.295937,0.378824,0.445188,0.259330,0.167656,0.254904,-0.000325,1
0.007228,0.000674,0.286014,0.359071,0.421153,0.476073,0.161712,0.277525,-0.000379,1
-0.002347,0.000602,0.275086,0.338038,0.394858,0.446710,0.152177,0.317225,-0.000603,1
-0.012127,0.000768,0.260145,0.314431,0.366023,0.414643,0.142670,0.357352,-0.000673,1
-0.021266,0.001203,0.239162,0.285476,0.331692,0.376820,0.135126,0.374128,-0.000617,1
-0.022143,0.001834,0.216854,0.255841,0.296536,0.337774,0.137229,0.398869,-0.000166,0
-0.022078,0.002510,0.192450,0.224495,0.259395,0.296196,0.333931,0.393419,-0.000275,0
-0.022085,0.003179,0.167475,0.193504,0.222930,0.255190,0.289523,0.387614,-0.000084,0
-0.012173,0.003759,0.144662,0.165885,0.190613,0.218674,0.249613,0.382137,0.000871,2
0.013342,0.003749,0.128103,0.146196,0.167704,0.192718,0.221040,0.376589,0.000281,2
0.038024,0.003050,0.110370,0.125561,0.143998,0.165999,0.191645,0.371283,0.000212,2
0.028073,0.001953,0.108444,0.124570,0.144253,0.167796,0.195189,0.363300,0.001528,2
-0.024166,0.001827,0.140851,0.163947,0.190946,0.221515,0.254995,0.350054,-0.011278,0
0.005541,0.002012,0.121663,0.140648,0.163441,0.190101,0.220324,0.344939,0.000517,2
0.027456,0.001605,0.106485,0.122618,0.142375,0.166076,0.193710,0.340292,0.000341,2
0.048179,0.000673,0.090463,0.103923,0.120755,0.141501,0.166461,0.335832,0.001497,2
0.023595,-0.000360,0.094939,0.111076,0.131284,0.155983,0.185151,0.328422,0.002081,2
-0.052695,-0.000108,0.151154,0.179105,0.215845,0.274164,0.379623,0.314088,-0.015469,0
-0.027809,0.000812,0.136608,0.160788,0.195604,0.252114,0.358377,0.309460,0.000428,2
-0.007026,0.001245,0.124563,0.147606,0.182816,0.242510,0.364136,0.305127,0.000433,2
0.011970,0.001199,0.113332,0.136113,0.171993,0.236001,0.368383,0.301410,0.000858,2
-0.007547,0.001127,0.140953,0.187996,0.285433,0.407061,0.484690,0.295424,0.007011,2
-0.020113,0.001685,0.213582,0.331195,0.417067,0.484482,0.220131,0.289991,-0.000499,0
0.007209,0.001812,0.208894,0.313697,0.391900,0.456162,0.227499,0.287279,-0.000421,1
0.012523,0.001552,0.204098,0.295570,0.366777,0.427844,0.235199,0.285309,-0.000367,1
0.012515,0.001265,0.199059,0.275907,0.340200,0.397783,0.450111,0.283609,-0.000360,1
0.012473,0.000995,0.193576,0.257015,0.315173,0.369365,0.419835,0.291112,-0.000347,1
0.013226,0.000710,0.182571,0.235337,0.287468,0.338063,0.386492,0.309608,-0.000051,1
0.013252,0.000369,0.168703,0.211852,0.257391,0.303646,0.349410,0.332378,-0.000337,1
0.014071,0.000027,0.151733,0.186873,0.226050,0.267724,0.310496,0.354824,0.000139,1
0.013626,-0.000378,0.132127,0.159822,0.192274,0.228577,0.267524,0.380741,-0.000280,1
0.009665,-0.000752,0.113577,0.135520,0.162219,0.193449,0.228455,0.397372,0.001179,2
-0.002546,-0.000730,0.107212,0.127123,0.151623,0.180732,0.213934,0.390775,-0.000200,2
0.007814,-0.000823,0.100180,0.118462,0.141225,0.168684,0.200519,0.384576,0.000803,2
-0.027556,-0.000708,0.125112,0.149142,0.177796,0.210608,0.246683,0.373973,-0.005462,2
-0.070998,0.000557,0.173709,0.203977,0.237648,0.273810,0.311460,0.360403,-0.011616,0
-0.036602,0.002018,0.151984,0.176791,0.205351,0.237181,0.271528,0.355145,-0.000027,0
-0.009045,0.002587,0.134986,0.155911,0.180586,0.208878,0.240325,0.350377,0.000602,2
0.013607,0.002540,0.120275,0.138259,0.159876,0.185254,0.214199,0.345651,0.000643,2
0.031902,0.001903,0.106151,0.121813,0.140979,0.163990,0.190888,0.340408,0.002676,2
-0.008601,0.001557,0.127777,0.148690,0.173594,0.202368,0.234512,0.331481,-0.000292,2
-0.007657,0.001958,0.129857,0.150625,0.175285,0.203726,0.235475,0.325065,-0.000186,1
0.025148,0.001735,0.108557,0.124998,0.145075,0.169079,0.196966,0.322428,0.000006,1
0.043473,0.000904,0.094060,0.108121,0.125625,0.147064,0.172670,0.321565,0.001615,2
0.054239,-0.000273,0.081657,0.094099,0.109878,0.129651,0.153863,0.317080,0.001195,2
0.047404,-0.001470,0.076093,0.088757,0.105079,0.125822,0.151453,0.311803,0.005008,2
-0.014886,-0.001823,0.106804,0.128689,0.155639,0.187426,0.223216,0.301497,0.000629,2
-0.025263,-0.001146,0.119900,0.143595,0.172085,0.204930,0.241212,0.295205,-0.000165,1
0.001677,-0.000892,0.103332,0.122551,0.146359,0.174867,0.207626,0.293125,-0.000002,1
0.020380,-0.001134,0.090909,0.107242,0.127894,0.153311,0.183427,0.294924,0.002132,2
0.029269,-0.001624,0.082834,0.097728,0.116827,0.140755,0.169655,0.291251,0.001972,2
0.025727,-0.002209,0.080028,0.095148,0.114708,0.139361,0.169204,0.286915,0.005574,2
-0.036543,-0.001994,0.122005,0.147908,0.184972,0.249356,0.387011,0.277785,0.007847,0
-0.033786,-0.001032,0.127813,0.158551,0.210868,0.318331,0.596725,0.273705,-0.000019,2
-0.014892,-0.000500,0.119629,0.150804,0.206075,0.329255,0.553300,0.270350,0.001059,2
0.002761,-0.000346,0.113526,0.146158,0.207329,0.592980,0.507390,0.267219,0.001081,2
0.007424,-0.000413,0.123900,0.170976,0.279171,0.508970,0.418287,0.262275,0.000248,0
0.030041,-0.000774,0.115349,0.160016,0.264422,0.486328,0.402070,0.257125,0.001062,2
0.033632,-0.001442,0.116055,0.167391,0.515765,0.442980,0.362686,0.251957,0.001090,2
0.025872,-0.001960,0.119152,0.179728,0.474530,0.404015,0.328332,0.247430,0.001069,2
0.021564,-0.002346,0.119630,0.185897,0.442441,0.375220,0.305253,0.243279,-0.000057,1
0.021564,-0.002755,0.113244,0.176004,0.419831,0.356777,0.293091,0.241552,-0.000116,1
0.021486,-0.003164,0.106963,0.168966,0.397284,0.338261,0.280244,0.238263,-0.000190,0
0.019972,-0.003557,0.102781,0.428691,0.372154,0.317076,0.264350,0.234850,0.000856,2
0.012709,-0.003817,0.108949,0.390487,0.337507,0.286550,0.239292,0.231615,0.000843,2
0.010477,-0.004014,0.113403,0.361223,0.311336,0.264471,0.222098,0.241824,-0.000369,1
0.009904,-0.004224,0.387401,0.333881,0.287270,0.244468,0.206628,0.254874,-0.000509,1
0.009762,-0.004419,0.357890,0.308170,0.264749,0.225721,0.191891,0.254879,-0.000478,1
0.009757,-0.004625,0.326974,0.281130,0.241140,0.205990,0.176112,0.252714,-0.000527,1
0.004749,-0.004806,0.298078,0.255799,0.219080,0.187474,0.161066,0.254077,-0.000536,1
-0.013040,-0.004729,0.270404,0.231216,0.197709,0.169447,0.146208,0.271696,-0.001791,6
-0.022850,-0.004365,0.255336,0.216341,0.184596,0.158160,0.136640,0.280770,-0.002617,4
-0.035554,-0.003812,0.235118,0.197286,0.167929,0.143880,0.124550,0.274735,-0.001606,4
-0.046603,-0.003033,0.216154,0.179275,0.152087,0.130179,0.112788,0.269243,-0.001672,4
-0.052139,-0.002036,0.205710,0.166299,0.139853,0.119217,0.103039,0.276769,-0.002734,6
-0.051115,-0.001037,0.210320,0.162292,0.132945,0.112459,0.096607,0.277014,-0.003463,4
-0.044591,-0.000107,0.246679,0.172657,0.133587,0.109617,0.093183,0.270761,-0.003739,4
-0.054658,0.000837,0.239766,0.159042,0.119664,0.096505,0.081375,0.264819,-0.001623,4
-0.061916,0.001923,0.244026,0.149291,0.108134,0.085274,0.070838,0.264723,-0.002948,6
-0.064660,0.003179,0.312202,0.153742,0.102499,0.077317,0.062449,0.273661,-0.002776,6
-0.061652,0.004499,1.000000,0.194218,0.107179,0.074402,0.057311,0.274789,-0.003590,4
-0.036822,0.005391,0.981245,0.608385,0.149744,0.085752,0.060400,0.268903,-0.003553,4
-0.025035,0.005927,0.623880,1.000000,0.194378,0.092471,0.060970,0.263559,-0.001407,4
-0.017080,0.006295,0.506780,1.000000,0.259030,0.098908,0.061413,0.259456,-0.001593,4
-0.009068,0.006505,0.425318,1.000000,0.460080,0.113465,0.064995,0.255628,-0.001521,4
0.022183,0.006369,0.253854,0.392689,0.881505,0.774805,0.130122,0.251421,-0.007999,4
0.083102,0.005166,0.134779,0.166614,0.220333,0.328865,0.657990,0.246820,-0.000251,0
0.082047,0.003686,0.122503,0.151745,0.201335,0.302493,0.617390,0.244190,0.000773,2
0.074509,0.002328,0.116355,0.146377,0.199322,0.316040,0.776875,0.241369,0.000832,2
0.067051,0.001118,0.110965,0.142039,0.199396,0.338776,1.000000,0.238175,0.001087,5
0.054275,0.000089,0.111856,0.148408,0.222964,0.455018,1.000000,0.246715,0.002113,5
0.050650,-0.000900,0.104197,0.139910,0.215362,0.475315,1.000000,0.258925,-0.000014,1
0.048539,-0.001943,0.094052,0.127227,0.198894,0.463530,1.000000,0.278590,0.000982,5
0.040307,-0.002866,0.090185,0.126027,0.211825,0.679800,1.000000,0.302866,0.000963,5
0.033817,-0.003743,0.084677,0.122017,0.221277,1.000000,0.755195,0.330774,-0.000254,1
0.029157,-0.004553,0.077665,0.114810,0.223308,1.000000,0.658790,0.358113,0.000679,5
0.015820,-0.005199,0.080971,0.131864,0.362415,1.000000,0.457759,0.363952,0.001451,2
0.009221,-0.005476,0.083948,0.146290,0.585745,0.996040,0.400096,0.357006,-0.000060,5
